name,yahoo_ticker,isin,country,exchange,sector,enabled
Applied Materials Inc.,0R1A.L,,GB,LSE,,true
Biogen Inc.,0R1B.L,,GB,LSE,,true
"GoPro, Inc.",0R1C.L,US38268T1034,GB,LSE,,true
"Sangamo Therapeutics, Inc.",0R1D.L,US8006771062,GB,LSE,,true
Nintendo Co. Ltd.,0R1E.L,,GB,LSE,,true
Bristol Myers Squibb Co.,0R1F.L,,GB,LSE,,true
Home Depot Inc.,0R1G.L,US4370761029,GB,LSE,,true
"Groupon, Inc.",0R1H.L,US3994732069,GB,LSE,,true
NVIDIA Corp.,0R1I.L,,GB,LSE,,true
Plug Power Inc.,0R1J.L,,GB,LSE,,true
Exxon Mobil Corporation,0R1M.L,US30231G1022,GB,LSE,,true
Amazon.com Inc.,0R1O.L,,GB,LSE,,true
Expedia Group Inc.,0R1T.L,,GB,LSE,,true
Walmart Inc.,0R1W.L,,GB,LSE,,true
General Mills Inc.,0R1X.L,,GB,LSE,,true
Santacruz Silver Mining Ltd.,0R20.L,,GB,LSE,,true
Halliburton Co.,0R23.L,,GB,LSE,,true
Intel Corp.,0R24.L,,GB,LSE,,true
Prospect Capital Corp.,0R25.L,,GB,LSE,,true
Newmont Corp.,0R28.L,,GB,LSE,,true
Intuitive Surgical Inc.,0R29.L,,GB,LSE,,true
Danaher Corp.,0R2B.L,,GB,LSE,,true
Endeavour Silver Corp.,0R2C.L,,GB,LSE,,true
Kinross Gold Corp.,0R2D.L,,GB,LSE,,true
Union Pacific Corp.,0R2E.L,US9078181081,GB,LSE,,true
Wells Fargo & Company,0R2F.L,US9497461015,GB,LSE,,true
Texas Instruments Inc.,0R2H.L,US8825081040,GB,LSE,,true
Under Armour Inc. Cl A,0R2I.L,,GB,LSE,,true
Agnico-Eagle Mines Ltd.,0R2J.L,CA0084741085,GB,LSE,,true
T-Mobile US Inc.,0R2L.L,,GB,LSE,,true
"Regeneron Pharmaceuticals, Inc.",0R2M.L,US75886F1075,GB,LSE,,true
RTX Corporation,0R2N.L,,GB,LSE,,true
Freeport-McMoRan Inc.,0R2O.L,,GB,LSE,,true
Deere & Co.,0R2P.L,,GB,LSE,,true
Chevron Corp.,0R2Q.L,,GB,LSE,,true
Stryker Corp.,0R2S.L,US8636671013,GB,LSE,,true
Micron Technology Inc,0R2T.L,,GB,LSE,,true
Apple Inc.,0R2V.L,US0378331005,GB,LSE,,true
Corning Inc.,0R2X.L,,GB,LSE,,true
Adobe Inc.,0R2Y.L,,GB,LSE,,true
Mastercard Inc.,0R2Z.L,,GB,LSE,,true
VF Corp.,0R30.L,,GB,LSE,,true
Altria Group Inc.,0R31.L,,GB,LSE,,true
Abercrombie & Fitch Co.,0R32.L,,GB,LSE,,true
Emerson Electric Co.,0R33.L,,GB,LSE,,true
Cameco Corp.,0R35.L,,GB,LSE,,true
Berkshire Hathaway Inc,0R37.L,,GB,LSE,,true
American Express Co.,0R3C.L,,GB,LSE,,true
eBay Inc.,0R3D.L,,GB,LSE,,true
Lockheed Martin Corp.,0R3E.L,,GB,LSE,,true
"The Goldman Sachs Group, Inc.",0R3G.L,US38141G1040,GB,LSE,,true
Scatec Solar OL,0R3I.L,NO0010715139,GB,LSE,,true
Vivoryon Therapeutics N.V.,0R3M.L,NL00150002Q7,GB,LSE,,true
TLG Immobilien AG,0R3N.L,,GB,LSE,,true
UBS Group AG,0R3T.L,CH0244767585,GB,LSE,,true
Hella GmbH & Co. KGaA,0R3U.L,,GB,LSE,,true
Thule Group AB,0R3W.L,,GB,LSE,,true
Entra ASA,0R3Y.L,NO0010716418,GB,LSE,,true
Rai Way SpA,0R40.L,IT0005054967,GB,LSE,,true
NP3 Fastigheter AB,0R43.L,,GB,LSE,,true
Lundin Gold Inc.,0R4M.L,,GB,LSE,,true
Lifco AB Series B,0R4P.L,SE0015949201,GB,LSE,,true
Multitude SE,0R4W.L,CH1398992755,GB,LSE,,true
Aena SME S.A.,0R4Y.L,,GB,LSE,,true
Tele Columbus AG,0R50.L,,GB,LSE,,true
OVS S.p.A.,0R5R.L,,GB,LSE,,true
Dustin Group AB,0R5W.L,,GB,LSE,,true
NNIT A/S,0R5Z.L,DK0060580512,GB,LSE,,true
Hoist Finance AB,0R65.L,,GB,LSE,,true
Enento Group Oyj,0R6B.L,FI4000123195,GB,LSE,,true
Nueva Expresion Textil S.A.,0R6G.L,ES0126962069,GB,LSE,,true
Care Property Invest N.V.,0R6H.L,,GB,LSE,,true
Intershop Holding AG,0R6M.L,,GB,LSE,,true
Axfood AB,0R6R.L,SE0006993770,GB,LSE,,true
Zehnder Group AG,0R6S.L,,GB,LSE,,true
mobilezone holding AG,0R6V.L,,GB,LSE,,true
Tobii AB,0R6W.L,SE0002591420,GB,LSE,,true
Nordic Nanovector ASA,0R6Y.L,NO0010597883,GB,LSE,,true
Royal UNIBREW A/S,0R6Z.L,,GB,LSE,,true
Tryg A/S,0R78.L,DK0060636678,GB,LSE,,true
HEXPOL AB ser. B,0R7O.L,SE0007074281,GB,LSE,,true
Svenska Handelsbanken AB A,0R7R.L,SE0007100599,GB,LSE,,true
Svenska Handelsbanken ser. B,0R7S.L,SE0007100607,GB,LSE,,true
TINC Comm. VA,0R7T.L,,GB,LSE,,true
Promotora de Informaciones SA,0R7W.L,ES0171743901,GB,LSE,,true
Wallenstam AB Series B,0R7Y.L,SE0017780133,GB,LSE,,true
Invisio AB,0R86.L,,GB,LSE,,true
ASSA ABLOY AB ser. B,0R87.L,SE0007100581,GB,LSE,,true
Eolus Vind AB Series B,0R8F.L,,GB,LSE,,true
Pihlajalinna Oyj,0R8H.L,FI4000092556,GB,LSE,,true
Spie SA,0R8M.L,FR0012757854,GB,LSE,,true
Multiconsult ASA,0R8N.L,NO0010734338,GB,LSE,,true
Siltronic AG,0R8P.L,,GB,LSE,,true
Coor Service Management Holding AB,0R8Q.L,,GB,LSE,,true
Infrastrutture Wireless Italiane S.p.A.,0R8S.L,,GB,LSE,,true
Pandox AB Series B,0R8U.L,,GB,LSE,,true
Alimak Group AB,0R8W.L,,GB,LSE,,true
Plazza AG,0R8X.L,CH0284142913,GB,LSE,,true
Flow Traders N.V.,0R96.L,,GB,LSE,,true
GRENKE AG,0R97.L,,GB,LSE,,true
Talgo S.A.,0R99.L,,GB,LSE,,true
Cellnex Telecom S.A.,0R9C.L,,GB,LSE,,true
Naturhouse Health S.A.,0R9G.L,,GB,LSE,,true
Banca Sistema S.p.A,0R9H.L,IT0003173629,GB,LSE,,true
Schibsted ASA B,0R9I.L,NO0010736879,GB,LSE,,true
Deutsche Pfandbriefbank AG,0R9K.L,,GB,LSE,,true
Avio S.p.A.,0R9S.L,,GB,LSE,,true
Equasens,0R9T.L,,GB,LSE,,true
"PayPal Holdings, Inc.",0R9U.L,US70450Y1038,GB,LSE,,true
Granges AB,0R9X.L,,GB,LSE,,true
Adler Group S.A.,0RA1.L,,GB,LSE,,true
Poxel S.A.,0RA2.L,,GB,LSE,,true
HiPay Group S.A.,0RA7.L,FR0012821916,GB,LSE,,true
Elis S.A.,0RA8.L,,GB,LSE,,true
Abivax S.A.,0RA9.L,,GB,LSE,,true
OSE Immunotherapeutics S.A.,0RAD.L,FR0012127173,GB,LSE,,true
Amoeba S.A.,0RAE.L,FR0011051598,GB,LSE,,true
ABIONYX Pharma S.A.,0RAG.L,FR0012616852,GB,LSE,,true
Europris ASA,0RAI.L,NO0010735343,GB,LSE,,true
Stratec SE,0RAR.L,DE000STRA555,GB,LSE,,true
Laboratorio Reig Jofre S.A.,0RB1.L,ES0165359029,GB,LSE,,true
DFDS A/S,0RB3.L,,GB,LSE,,true
Lagercrantz Group AB (publ),0RB7.L,SE0014990966,GB,LSE,,true
Scout24 AG,0RB8.L,,GB,LSE,,true
Archer Ltd.,0RBA.L,BMG0451H2087,GB,LSE,,true
Sinch AB (publ),0RBI.L,SE0016101844,GB,LSE,,true
Schaeffler AG,0RBK.L,,GB,LSE,,true
Bravida Holding AB,0RBW.L,SE0007491303,GB,LSE,,true
Poste Italiane S.p.A.,0RC2.L,,GB,LSE,,true
Pharma Mar SAU,0RC6.L,ES0169501022,GB,LSE,,true
Hansa Biopharma AB,0RC7.L,,GB,LSE,,true
Hornbach Holding AG & Co. KGaA,0RC9.L,,GB,LSE,,true
SRP Groupe S.A.,0RCC.L,FR0013006558,GB,LSE,,true
Hapag-Lloyd AG,0RCG.L,,GB,LSE,,true
Dometic Group AB,0RCO.L,,GB,LSE,,true
NicOx S.A.,0RCQ.L,FR0013018124,GB,LSE,,true
National Bank of Greece SA,0RCR.L,GRS003003035,GB,LSE,,true
Kid ASA,0RCW.L,,GB,LSE,,true
Attendo International publ AB,0RCY.L,SE0007666110,GB,LSE,,true
SJF Bank A/S,0RD0.L,DK0060670776,GB,LSE,,true
Camurus AB,0RD1.L,SE0007692850,GB,LSE,,true
Scandic Hotels Group AB,0RD7.L,SE0007640156,GB,LSE,,true
Xior Student Housing N.V.,0RD8.L,,GB,LSE,,true
Consti Oyj,0RD9.L,FI4000178256,GB,LSE,,true
Oryzon Genomics S.A.,0RDB.L,ES0167733015,GB,LSE,,true
Deutsche Konsum REIT-AG,0RDE.L,DE000A14KRD3,GB,LSE,,true
Hexatronic Group AB,0RDH.L,SE0018040677,GB,LSE,,true
Vitec Software Group AB Series B,0RDI.L,,GB,LSE,,true
ABN AMRO Bank N.V.,0RDM.L,NL0011540547,GB,LSE,,true
Banca Mediolanum SpA,0RDO.L,IT0004776628,GB,LSE,,true
Ferrari N.V.,0RDT.L,,GB,LSE,,true
Grifols S.A.,0RDU.L,ES0171996087,GB,LSE,,true
Amundi S.A.,0RDX.L,,GB,LSE,,true
Walliser Kantonalbank,0RE6.L,CH0305951201,GB,LSE,,true
Frontline Ltd.,0REH.L,CY0200352116,GB,LSE,,true
TransDigm Group Inc.,0REK.L,US8936411003,GB,LSE,,true
Tractor Supply Company,0REL.L,US8923561067,GB,LSE,,true
Per Aarsleff B,0REQ.L,DK0060700516,GB,LSE,,true
Scandinavian Tobacco Group AS,0RES.L,DK0060696300,GB,LSE,,true
Zueblin Immobilien Holding AG,0REW.L,CH0312309682,GB,LSE,,true
GARO AB,0REY.L,,GB,LSE,,true
AddLife AB,0REZ.L,SE0014401378,GB,LSE,,true
WISeKey International Holding Ltd.,0RF1.L,CH1276062754,GB,LSE,,true
Taaleri Oyj,0RF6.L,,GB,LSE,,true
Humana AB,0RF7.L,,GB,LSE,,true
BRAIN Biotech AG,0RFI.L,DE0005203947,GB,LSE,,true
VAT Group AG,0RFL.L,,GB,LSE,,true
Figeac Aero S.A.,0RFM.L,FR0011665280,GB,LSE,,true
Global Dominion Access S.A.,0RFW.L,,GB,LSE,,true
Bell Food Group AG,0RFX.L,,GB,LSE,,true
Technogym SpA,0RG1.L,IT0005162406,GB,LSE,,true
Tokmanni Group Oyj,0RG2.L,,GB,LSE,,true
Torm PLC Class A,0RG4.L,GB00BZ3CNK81,GB,LSE,,true
QT Group Oyj,0RG5.L,FI4000198031,GB,LSE,,true
Flughafen Zuerich AG,0RG6.L,,GB,LSE,,true
VP Bank AG,0RG7.L,,GB,LSE,,true
Sartorius Stedim Biotech S.A.,0RG8.L,,GB,LSE,,true
Investment AB Oresund,0RGB.L,SE0008321608,GB,LSE,,true
Moneta Money Bank AS,0RGC.L,CZ0008040318,GB,LSE,,true
COSMO Pharmaceuticals SA,0RGI.L,NL0011832936,GB,LSE,,true
BE Group AB,0RGK.L,,GB,LSE,,true
Demant A/S,0RGT.L,DK0060738599,GB,LSE,,true
ITAB Shop Concept AB Series B,0RGW.L,SE0015962097,GB,LSE,,true
Fingerprint Cards AB Series B,0RGY.L,,GB,LSE,,true
Nibe Industrier AB Series B,0RH0.L,,GB,LSE,,true
Kinnevik Investment AB ser. B,0RH1.L,SE0015810247,GB,LSE,,true
El.En S.p.A.,0RH2.L,IT0005453250,GB,LSE,,true
Singulus Technologies AG,0RH3.L,DE000A1681X5,GB,LSE,,true
Valeo SA,0RH5.L,FR0013176526,GB,LSE,,true
Nyrstar N.V.,0RH8.L,BE0974294267,GB,LSE,,true
Bonava AB B,0RHA.L,SE0008091581,GB,LSE,,true
Basic-Fit N.V.,0RHD.L,,GB,LSE,,true
Orsted A/S,0RHE.L,DK0060094928,GB,LSE,,true
Signify N.V.,0RHI.L,,GB,LSE,,true
Maisons du Monde SAS,0RHL.L,FR0013153541,GB,LSE,,true
TF Bank AB,0RHM.L,SE0025666969,GB,LSE,,true
AcadeMedia AB,0RHN.L,SE0007897079,GB,LSE,,true
Kuros Biosciences Ltd.,0RHR.L,CH0325814116,GB,LSE,,true
ASR Nederland N.V.,0RHS.L,,GB,LSE,,true
Sif Holding NV,0RHT.L,NL0011660485,GB,LSE,,true
Flughafen Wien AG,0RHU.L,,GB,LSE,,true
Investis Holding S.A.,0RHV.L,,GB,LSE,,true
ForFarmers NV,0RHZ.L,NL0011832811,GB,LSE,,true
Pareto Bank ASA,0RI3.L,,GB,LSE,,true
Red Electrica Corporacion SA,0RI5.L,ES0173093024,GB,LSE,,true
Koninklijke Ahold Delhaize NV,0RI8.L,NL0011794037,GB,LSE,,true
Diagnostic Medical Systems S.A.,0RIA.L,FR0012202497,GB,LSE,,true
ING Groep N.V.,0RIC.L,,GB,LSE,,true
Inmobiliaria Colonial SOCIMI S.A.,0RID.L,,GB,LSE,,true
Enav SpA,0RIE.L,IT0005176406,GB,LSE,,true
Alphabet Inc Class A,0RIH.L,US02079K3059,GB,LSE,,true
La Française de l'Energie S.A.,0RIL.L,,GB,LSE,,true
GenSight Biologics S.A.,0RIM.L,,GB,LSE,,true
bet-at-home.com AG,0RIP.L,,GB,LSE,,true
Circio Holding ASA,0RIS.L,NO0013033795,GB,LSE,,true
B2 Impact ASA,0RIT.L,,GB,LSE,,true
Tinexta S.p.A.,0RIW.L,,GB,LSE,,true
Globant S.A.,0RIX.L,USL443851096,GB,LSE,,true
Uniper SE,0RJ4.L,,GB,LSE,,true
L.D.C. S.A.,0RJ6.L,FR001400SF56,GB,LSE,,true
Anheuser Busch Inbev SA NV,0RJI.L,BE0974293251,GB,LSE,,true
Banco Comercial Portugues,0RJN.L,PTBCP0AM0015,GB,LSE,,true
Redcare Pharmacy NV,0RJT.L,NL0012044747,GB,LSE,,true
Abéo SA,0RJY.L,FR0013185857,GB,LSE,,true
Italgas S.p.A.,0RK1.L,,GB,LSE,,true
M.A.X. Automation SE,0RK5.L,DE000A2DA588,GB,LSE,,true
Banca Monte dei Paschi di Siena S.p.A.,0RK6.L,,GB,LSE,,true
Construcciones y Auxiliar de Ferrocarriles SA,0RKF.L,ES0121975009,GB,LSE,,true
BW Offshore Ltd.,0RKH.L,,GB,LSE,,true
Volati AB,0RKK.L,,GB,LSE,,true
Xvivo Perfusion AB,0RKL.L,,GB,LSE,,true
Varia US Properties AG,0RKW.L,CH0305285295,GB,LSE,,true
Exor NV,0RKY.L,NL0012059018,GB,LSE,,true
Cenergy Holdings S.A.,0RL2.L,BE0974303357,GB,LSE,,true
Catella AB Series B,0RL4.L,SE0000188518,GB,LSE,,true
ProCredit Holding AG & Co. KGaA,0RL9.L,DE0006223407,GB,LSE,,true
Banco Bpm SpA,0RLA.L,IT0005218380,GB,LSE,,true
AQ Group AB,0RLO.L,,GB,LSE,,true
UniCredit SpA,0RLS.L,IT0005239360,GB,LSE,,true
Qiagen NV,0RLT.L,NL0015002CX3,GB,LSE,,true
Commerzbank AG,0RLW.L,,GB,LSE,,true
Banque Cantonale de Geneve,0RMP.L,CH1485899350,GB,LSE,,true
Soitec S.A.,0RMT.L,,GB,LSE,,true
TechnipFMC PLC,0RMV.L,GB00BDSFG982,GB,LSE,,true
Oncopeptides AB (publ),0RN4.L,SE0009414576,GB,LSE,,true
Snap Inc.,0RNH.L,,GB,LSE,,true
Inventiva S.A.,0RNK.L,,GB,LSE,,true
Prosegur Cash S.A.,0RNO.L,,GB,LSE,,true
Avantium N.V.,0RNP.L,,GB,LSE,,true
MIPS AB,0RNQ.L,,GB,LSE,,true
"Neinor Homes, S.A.",0RNU.L,ES0105251005,GB,LSE,,true
Ambea AB,0RNX.L,,GB,LSE,,true
Aumann AG,0RO8.L,,GB,LSE,,true
Galenica AG,0ROG.L,,GB,LSE,,true
Actic Group AB,0ROI.L,SE0009269467,GB,LSE,,true
Gestamp Automocion,0ROM.L,,GB,LSE,,true
Banca Farmafactoring S.p.A.,0RON.L,,GB,LSE,,true
Comet Holding AG,0ROQ.L,,GB,LSE,,true
Davide Campari Milano SpA,0ROY.L,NL0015435975,GB,LSE,,true
X-FAB Silicon Foundries SE,0ROZ.L,,GB,LSE,,true
Tikehau Capital SCA,0RP0.L,,GB,LSE,,true
Kamux Oyj,0RP3.L,,GB,LSE,,true
Italmobiliare S.p.A.,0RP4.L,,GB,LSE,,true
Instalco AB,0RP5.L,SE0017483506,GB,LSE,,true
Liechtensteinische Landesbank AG,0RP8.L,,GB,LSE,,true
ArcelorMittal SA,0RP9.L,LU1598757687,GB,LSE,,true
Robit Oyj,0RPG.L,FI4000150016,GB,LSE,,true
Saipem SpA,0RPI.L,IT0005252140,GB,LSE,,true
Grand City Properties S.A.,0RPK.L,,GB,LSE,,true
Munters Group AB,0RPO.L,,GB,LSE,,true
Ringkjoebing Landbobank A/S,0RPR.L,DK0060854669,GB,LSE,,true
Medicover AB Series B,0RPS.L,,GB,LSE,,true
Janus Henderson Group plc,0RPW.L,JE00BYPZJM29,GB,LSE,,true
Econocom Group SE,0RPX.L,,GB,LSE,,true
Boozt AB,0RPY.L,,GB,LSE,,true
HMS Networks AB,0RPZ.L,,GB,LSE,,true
Bilia AB,0RQ2.L,SE0009921588,GB,LSE,,true
Evolution Gaming Group AB,0RQ6.L,,GB,LSE,,true
Lundin Mining Corp.,0RQ9.L,,GB,LSE,,true
Prodways Group,0RQB.L,FR0012613610,GB,LSE,,true
Essity AB Series A,0RQC.L,,GB,LSE,,true
Essity AB Series B,0RQD.L,,GB,LSE,,true
Idorsia Ltd.,0RQE.L,,GB,LSE,,true
Fagerhult AB,0RQH.L,,GB,LSE,,true
Talenom Oyj,0RQI.L,FI4000153580,GB,LSE,,true
Saniona AB,0RQJ.L,SE0005794617,GB,LSE,,true
NSI N.V.,0RQN.L,,GB,LSE,,true
BoneSupport Holding AB,0RQO.L,,GB,LSE,,true
Investment Latour AB,0RQP.L,SE0010100958,GB,LSE,,true
LU-VE S.p.A.,0RQV.L,IT0005107492,GB,LSE,,true
Unicaja Banco S.A.,0RR7.L,,GB,LSE,,true
Baker Hughes Co.,0RR8.L,,GB,LSE,,true
DocMorris AG,0RRB.L,,GB,LSE,,true
H&R GmbH & Co. KGaA,0RRC.L,,GB,LSE,,true
Lang & Schwarz AG,0RS1.L,,GB,LSE,,true
Mensch und Maschine Software SE,0RS2.L,,GB,LSE,,true
Ayvens,0RSP.L,,GB,LSE,,true
Franklin Resources Inc.,0RT6.L,,GB,LSE,,true
Delivery Hero AG,0RTC.L,,GB,LSE,,true
General de Alquiler de Maquinaria S.A.,0RTJ.L,ES0141571192,GB,LSE,,true
Alligo AB,0RTK.L,,GB,LSE,,true
Landis+Gyr Group AG,0RTL.L,,GB,LSE,,true
Jost Werke AG,0RTR.L,,GB,LSE,,true
Rubis SCA,0RTS.L,FR0013269123,GB,LSE,,true
Oncoinvent ASA,0RU5.L,NO0013251173,GB,LSE,,true
Sparebank 1 Ostlandet,0RU6.L,,GB,LSE,,true
Fjord Defence Group ASA,0RU7.L,NO0013647693,GB,LSE,,true
Catena Media PLC,0RUE.L,,GB,LSE,,true
bioMerieux S.A.,0RUG.L,,GB,LSE,,true
Aroundtown S.A.,0RUH.L,,GB,LSE,,true
Delta Plus Group,0RUJ.L,FR0013283108,GB,LSE,,true
MOL Hungarian Oil & Gas PLC,0RUK.L,,GB,LSE,,true
Allgeier SE,0RUM.L,,GB,LSE,,true
Umicore SA,0RUY.L,BE0974320526,GB,LSE,,true
Reply SpA,0RV0.L,IT0005282865,GB,LSE,,true
Terveystalo Oyj,0RV1.L,,GB,LSE,,true
BioArctic AB Series B,0RV2.L,,GB,LSE,,true
Voltatron AG,0RV4.L,DE000A2E4LE9,GB,LSE,,true
"Aedas Homes, S.A.",0RV8.L,ES0105287009,GB,LSE,,true
SMCP S.A.S.,0RVA.L,,GB,LSE,,true
BAWAG Group AG,0RVE.L,,GB,LSE,,true
HelloFresh SE,0RVI.L,DE000A161408,GB,LSE,,true
Corestate Capital Holding S.A.,0RVJ.L,,GB,LSE,,true
BEFESA S.A.,0RVK.L,,GB,LSE,,true
Bitcoin Group SE,0RWM.L,DE000A1TNV91,GB,LSE,,true
Ryanair Holdings plc,0RYA.L,IE00BYTBXV33,GB,LSE,,true
Enterprise Products Partners L.P.,0S23.L,,GB,LSE,,true
Impala Platinum Holdings Limited,0S2J.L,US4525533083,GB,LSE,,true
Extendicare Inc.,0S9E.L,CA30224T8639,GB,LSE,,true
Sandoz Group AG,0SAN.L,CH1243598427,GB,LSE,,true
DWS Group GmbH & Co. KGaA,0SAY.L,DE000DWS1007,GB,LSE,,true
SLB N.V.,0SCL.L,,GB,LSE,,true
Sensirion Holding AG,0SE5.L,CH0406705126,GB,LSE,,true
Air Canada,0SE9.L,CA0089118776,GB,LSE,,true
Siemens Energy AG,0SEA.L,DE000ENER6Y0,GB,LSE,,true
Elkem ASA,0SFN.L,NO0010816093,GB,LSE,,true
"Dropbox, Inc.",0SGO.L,US26210C1045,GB,LSE,,true
SKAN Group AG,0SKN.L,,GB,LSE,,true
BHG Group AB Series B,0SOM.L,,GB,LSE,,true
Spotify Technology S.A.,0SPT.L,,GB,LSE,,true
Immobiliare Grande Distribuzione SIIQ SpA,0STP.L,IT0005322612,GB,LSE,,true
"Corbus Pharmaceuticals Holdings, Inc.",0SZI.L,US21833P3010,GB,LSE,,true
Bilibili Inc.,0T3W.L,US0900401060,GB,LSE,,true
Q32 Bio Inc.,0T6G.L,US7469641051,GB,LSE,,true
Howmet Aerospace Inc.,0TCU.L,,GB,LSE,,true
Eni S.p.A.,0TD2.L,US26874R1086,GB,LSE,,true
"Fomento Económico Mexicano, S.A.B. de C.V.",0TD7.L,US3444191064,GB,LSE,,true
Novo Nordisk A/S,0TDD.L,US6701002056,GB,LSE,,true
Telefonica,0TDE.L,ES0178430E18,GB,LSE,,true
Roche Holding AG,0TDF.L,US7711951043,GB,LSE,,true
Sociedad Química y Minera de Chile S.A.,0TDG.L,US8336351056,GB,LSE,,true
Enel SpA,0TGA.L,US29265W2070,GB,LSE,,true
Fair Isaac Corporation,0TIQ.L,US3032501047,GB,LSE,,true
"Five9, Inc.",0TMV.L,US3383071012,GB,LSE,,true
Grupo Supervielle S.A.,0TVQ.L,US40054A1088,GB,LSE,,true
"HubSpot, Inc.",0TZZ.L,US4435731009,GB,LSE,,true
Axalta Coating Systems Ltd.,0U6C.L,BMG0750C1082,GB,LSE,,true
Credicorp Ltd.,0U8N.L,,GB,LSE,,true
Essent Group Ltd.,0U95.L,BMG3198U1027,GB,LSE,,true
Everest Re Group Ltd.,0U96.L,,GB,LSE,,true
INVESCO Ltd.,0UAN.L,,GB,LSE,,true
Lazard Ltd.,0UB6.L,US52110M1099,GB,LSE,,true
Nordic American Tankers Ltd.,0UC0.L,,GB,LSE,,true
Norwegian Cruise Line Holdings Ltd.,0UC3.L,BMG667211046,GB,LSE,,true
Alamos Gold Inc.,0UGS.L,CA0115321089,GB,LSE,,true
Altius Minerals Corporation,0UHC.L,CA0209361009,GB,LSE,,true
Galiano Gold Inc.,0UIT.L,CA36352H1001,GB,LSE,,true
Avalon Advanced Materials Inc.,0UJN.L,CA05337L3048,GB,LSE,,true
Bank of Montreal,0UKH.L,CA0636711016,GB,LSE,,true
Bank of Nova Scotia,0UKI.L,,GB,LSE,,true
Universal Music Group N.V.,0UMG.L,,GB,LSE,,true
Canada Goose Holdings Inc.,0UNA.L,CA1350861060,GB,LSE,,true
Canadian Imperial Bank of Commerce,0UNI.L,CA1360691010,GB,LSE,,true
Nektar Therapeutics,0UNL.L,US6402683063,GB,LSE,,true
IBU-tec advanced materials AG,0UNS.L,DE000A0XYHT5,GB,LSE,,true
CanAlaska Uranium Ltd.,0UNV.L,CA13709C1005,GB,LSE,,true
Centerra Gold Inc.,0UP5.L,CA1520061021,GB,LSE,,true
Denison Mines Corp.,0URY.L,,GB,LSE,,true
mutares SE & Co. KGaA,0UTK.L,,GB,LSE,,true
Energy Fuels Inc.,0UU0.L,,GB,LSE,,true
Excellon Resources Inc.,0UV1.L,CA30069C8016,GB,LSE,,true
Freehold Royalties Ltd.,0UWL.L,CA3565001086,GB,LSE,,true
GoldMining Inc.,0UYN.L,,GB,LSE,,true
International Petroleum Corp.,0V1L.L,,GB,LSE,,true
Laramide Resources Ltd.,0V3P.L,CA51669T1012,GB,LSE,,true
Liberty Gold Corp.,0V46.L,CA53056H1047,GB,LSE,,true
RingCentral Inc. Cl A,0V50.L,,GB,LSE,,true
Manulife Financial Corp.,0V5H.L,,GB,LSE,,true
Perpetua Resources Corp.,0V6R.L,CA7142661031,GB,LSE,,true
Mountain Province Diamonds Inc.,0V7X.L,CA62426E4022,GB,LSE,,true
NexGen Energy Ltd.,0V9D.L,,GB,LSE,,true
Science Applications International Corporation,0V9N.L,US8086251076,GB,LSE,,true
Northern Dynasty Minerals Ltd.,0VA3.L,CA66510M2040,GB,LSE,,true
Novanta Inc.,0VAG.L,CA67000B1040,GB,LSE,,true
Osisko Gold Royalties Ltd.,0VBE.L,,GB,LSE,,true
Peyto Exploration & Development Corp.,0VCO.L,CA7170461064,GB,LSE,,true
Restaurant Brands International Inc.,0VFA.L,CA76131D1033,GB,LSE,,true
SSR Mining Inc,0VGE.L,CA7847301032,GB,LSE,,true
Seabridge Gold Inc.,0VGV.L,CA8119161054,GB,LSE,,true
Shopify Inc. Cl A,0VHA.L,,GB,LSE,,true
Standard Lithium Ltd.,0VIK.L,CA8536061010,GB,LSE,,true
Torex Gold Resources Ltd.,0VL5.L,,GB,LSE,,true
Vista Gold Corp.,0VNO.L,,GB,LSE,,true
Wesdome Gold Mines Ltd.,0VOA.L,,GB,LSE,,true
"Varonis Systems, Inc.",0VOU.L,US9222801022,GB,LSE,,true
"Viking Therapeutics, Inc.",0VQA.L,US92686J1060,GB,LSE,,true
Chubb Ltd.,0VQD.L,,GB,LSE,,true
CRISPR Therapeutics AG,0VRQ.L,CH0334081137,GB,LSE,,true
BYD Co. Ltd.,0VSO.L,,GB,LSE,,true
Datagroup SE,0W19.L,,GB,LSE,,true
MPH Health Care AG,0W1Q.L,DE000A289V03,GB,LSE,,true
STEICO SE,0W1V.L,,GB,LSE,,true
Deutsche Rohstoff AG,0W2J.L,,GB,LSE,,true
Booking Holdings Inc,0W2Y.L,US09857L1089,GB,LSE,,true
The NAGA Group AG,0W3X.L,DE000A41YCM0,GB,LSE,,true
Formycon AG,0W4N.L,,GB,LSE,,true
flatexDEGIRO AG,0W89.L,,GB,LSE,,true
Mint S.A.,0W8Y.L,FR0004172450,GB,LSE,,true
Cellectis S.A.,0WA2.L,,GB,LSE,,true
Waga Energy SA,0WAG.L,FR0012532810,GB,LSE,,true
Neobo Fastigheter AB (publ),0XCY.L,SE0005034550,GB,LSE,,true
Thermador Groupe S.A.,0XFV.L,,GB,LSE,,true
Avino Silver & Gold Mines Ltd.,0XGF.L,CA0539061030,GB,LSE,,true
Aon PLC,0XHL.L,,GB,LSE,,true
DocuSign Inc.,0XNH.L,,GB,LSE,,true
UroGen Pharma Ltd.,0XOD.L,IL0011407140,GB,LSE,,true
Fabege AB,0XPX.L,,GB,LSE,,true
Holmen AB,0XS9.L,SE0011090018,GB,LSE,,true
BE Semiconductor Industries NV,0XVE.L,NL0012866412,GB,LSE,,true
